1291,22,4460006151000,000000
1291,22,4460006151000,000001
1291,22,4460006151000,000002
1291,22,4460006151000,000003
1291,22,4460006151000,000004
1291,22,4460006151000,000005
1291,22,4460006151000,000006
1291,22,4510006154000,000000
1291,22,4510006154000,000001
1291,22,4510006154000,000002
1291,22,4500006170000,000000
1291,22,4500006170000,000001
1291,22,4500006170000,000002
1291,22,4540006148000,000000
1291,22,4540006148000,000001
1291,22,4540006148000,000002
1291,22,4540006148000,000003
1291,22,4540006148000,000004
1291,22,4540006148000,000005
1291,22,4540006148000,000006
1291,22,4540006148000,000007
1291,22,4540006148000,000008
1291,22,4540006148000,000009
1291,22,4540006148000,000010
1291,22,4590006156000,000000
1291,22,4590006156000,000001
1291,22,4590006156000,000002
1291,22,4590006156000,000003
1291,22,4590006156000,000004
1291,22,4590006156000,000005
1291,22,4590006156000,000006
1291,22,4590006156000,000007
1291,22,4590006156000,000008
1291,22,4590006156000,000009
1291,22,4590006156000,000010
1291,22,4480006145000,000000
1291,22,4480006145000,000001
1291,22,4480006145000,000002
1291,22,4480006145000,000003
1291,22,4480006145000,000004
1291,22,4480006145000,000005
1291,22,4480006145000,000006
1291,22,4480006145000,000007
1291,22,4590006155000,000000
1291,22,4590006155000,000001
1291,22,4590006155000,000002
1291,22,4590006155000,000003
1291,22,4590006155000,000004
1291,22,4590006155000,000005
1291,22,4590006155000,000006
1291,22,4580006157000,000000
1291,22,4580006157000,000001
1291,22,4580006157000,000002
1291,22,4580006157000,000003
1291,22,4580006157000,000004
1291,22,4580006157000,000005
1291,22,4580006157000,000006
1291,22,4580006157000,000007
1291,22,4580006157000,000008
1291,22,4580006157000,000009
1291,22,4580006157000,000010
1291,22,4580006157000,000011
1291,22,4580006157000,000012
1291,22,4580006157000,000013
1291,22,4580006157000,000014
1291,22,4580006157000,000015
1291,22,4580006157000,000016
1291,22,4580006157000,000017
1291,22,4580006157000,000018
1291,22,4580006157000,000019
1291,22,4580006157000,000020
1291,22,4580006156000,000000
1291,22,4580006156000,000001
1291,22,4580006156000,000002
1291,22,4580006156000,000003
1291,22,4580006156000,000004
1291,22,4580006156000,000005
1291,22,4580006156000,000006
1291,22,4580006156000,000007
1291,22,4580006156000,000008
1291,22,4580006156000,000009
1291,22,4580006156000,000010
1291,22,4580006156000,000011
1291,22,4580006156000,000012
1291,22,4580006156000,000013
1291,22,4580006156000,000014
1291,22,4580006156000,000015
1291,22,4580006156000,000016
1291,22,4580006156000,000017
1291,22,4580006156000,000018
1291,22,4580006156000,000019
1291,22,4580006156000,000020
1291,22,4580006156000,000021
1291,22,4580006156000,000022
1291,22,4580006156000,000023
1291,22,4580006156000,000024
1291,22,4580006156000,000025
1291,22,4580006156000,000026
1291,22,4580006156000,000027
1291,22,4580006156000,000028
1291,22,4580006156000,000029
1291,22,4580006156000,000030
1291,22,4580006156000,000031
1291,22,4580006156000,000032
1291,22,4580006156000,000033
1291,22,4580006156000,000034
1291,22,4580006156000,000035
1291,22,4580006156000,000036
1291,22,4580006156000,000037
1291,22,4580006156000,000038
1291,22,4580006156000,000039
1291,22,4580006156000,000040
1291,22,4580006156000,000041
1291,22,4580006156000,000042
1291,22,4580006156000,000043
1291,22,4580006156000,000044
1291,22,4580006156000,000045
1291,22,4580006156000,000046
1291,22,4580006156000,000047
1291,22,4580006156000,000048
1291,22,4580006156000,000049
1291,22,4580006156000,000050
1291,22,4580006156000,000051
1291,22,4580006156000,000052
1291,22,4580006156000,000053
1291,22,4580006156000,000054
1291,22,4580006156000,000055
1291,22,4580006156000,000056
1291,22,4580006156000,000057
1291,22,4500006171000,000000
1291,22,4500006171000,000001
1291,22,4500006171000,000002
1291,22,4510006170000,000000
1291,22,4510006170000,000001
1291,22,4510006170000,000002
1291,22,4510006170000,000003
1291,22,4510006170000,000004
1291,22,4510006170000,000005
1291,22,4510006170000,000006
1291,22,4510006170000,000007
1291,22,4510006170000,000008
1291,22,4510006170000,000009
1291,22,4510006170000,000010
1291,22,4510006170000,000011
1291,22,4570006157000,000000
1291,22,4570006157000,000001
1291,22,4570006157000,000002
1291,22,4570006157000,000003
1291,22,4550006157000,000000
1291,22,4550006157000,000001
1291,22,4550006157000,000002
1291,22,4580006152000,000000
1291,22,4580006152000,000001
1291,22,4580006152000,000002
1291,22,4560006160000,000000
1291,22,4560006160000,000001
1291,22,4560006160000,000002
1291,22,4510006162000,000000
1291,22,4510006162000,000001
1291,22,4510006162000,000002
1291,22,4540006166000,000000
1291,22,4540006166000,000001
1291,22,4540006166000,000002
1291,22,4510006171000,000000
1291,22,4510006171000,000001
1291,22,4510006171000,000002
1291,22,4510006171000,000003
1291,22,4510006171000,000004
1291,22,4510006171000,000005
1291,22,4480006146000,000000
1291,22,4480006146000,000001
1291,22,4480006146000,000002
1291,22,4480006155000,000000
