1282,23,3640006195000,000000
1282,23,3640006195000,000001
1282,23,3640006195000,000002
1282,23,3640006195000,000003
1282,23,3640006195000,000004
1282,23,3640006195000,000005
1282,23,3640006195000,000006
1282,23,3640006195000,000007
1282,23,3640006195000,000008
1282,23,3680006192000,000000
1282,23,3680006192000,000001
1282,23,3680006192000,000002
1282,23,3650006194000,000000
1282,23,3650006194000,000001
1282,23,3650006194000,000002
1282,23,3650006194000,000003
1282,23,3650006194000,000004
1282,23,3650006194000,000005
1282,23,3650006194000,000006
1282,23,3650006194000,000007
1282,23,3650006194000,000008
1282,23,3650006194000,000009
1282,23,3650006194000,000010
1282,23,3610006204000,000000
1282,23,3610006204000,000001
1282,23,3610006204000,000002
1282,23,3610006204000,000003
1282,23,3610006204000,000004
1282,23,3640006194000,000000
1282,23,3640006194000,000001
1282,23,3640006194000,000002
1282,23,3640006194000,000003
1282,23,3640006194000,000004
1282,23,3640006194000,000005
1282,23,3640006194000,000006
1282,23,3640006194000,000007
1282,23,3640006194000,000008
1282,23,3640006194000,000009
1282,23,3640006194000,000010
1282,23,3640006194000,000011
1282,23,3640006194000,000012
1282,23,3640006194000,000013
1282,23,3640006194000,000014
1282,23,3640006194000,000015
1282,23,3640006194000,000016
1282,23,3640006194000,000017
1282,23,3640006194000,000018
1282,23,3640006194000,000019
1282,23,3640006194000,000020
1282,23,3640006194000,000021
1282,23,3640006194000,000022
1282,23,3650006195000,000000
1282,23,3650006195000,000001
1282,23,3650006195000,000002
1282,23,3650006195000,000003
1282,23,3640006193000,000000
1282,23,3640006193000,000001
1282,23,3640006193000,000002
1282,23,3640006193000,000003
1282,23,3640006193000,000004
1282,23,3650006193000,000000
1282,23,3650006193000,000001
1282,23,3650006193000,000002
1282,23,3630006201000,000000
1282,23,3630006201000,000001
1282,23,3630006201000,000002
1282,23,3630006196000,000000
1282,23,3630006196000,000001
1282,23,3630006196000,000002
1282,23,3630006196000,000003
1282,23,3630006196000,000004
1282,23,3630006195000,000000
1282,23,3630006195000,000001
1282,23,3630006195000,000002
1282,23,3630006195000,000003
1282,23,3640006196000,000000
1282,23,3640006196000,000001
1282,23,3640006196000,000002
1282,23,3640006196000,000003
1282,23,3640006196000,000004
1282,23,3640006196000,000005
1282,23,3640006196000,000006
1282,23,3640006196000,000007
1282,23,3640006196000,000008
1282,23,3640006196000,000009
