1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016011,1,1261,56,1,1261, 7:45,99, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1001601,10016012,1,1261,56,2,99, ,1261, 
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
1002690,10026901,1,1261,18,1,1261, 7:25,1281, 8:00
